cable,frequency_Hz,phase_fraction,x_m,voltage_V,current_A,gamma_load,SWR,electrical_length_deg,beta_rad_per_m,alpha_np_per_m
C1,16000.0,0.0,42.67392854841823,661.6647858062429,6.692141218671836,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,44.52931674617555,661.6261633158117,6.690975309518178,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,46.38470494393287,661.5870232335866,6.689804195402358,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,48.24009314169018,661.5473656316933,6.688627878886448,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,50.095481339447495,661.5071905826492,6.687446362536437,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,51.95086953720481,661.4664981593635,6.686259648922226,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,53.806257734962124,661.4252884351371,6.685067740617619,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,55.66164593271944,661.3835614836626,6.683870640200329,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,57.51703413047675,661.3413173790241,6.682668350251971,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,59.372422328234066,661.2985561956968,6.681460873358055,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,61.22781052599138,661.2552780085479,6.680248212107988,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,63.083198723748694,661.211482892835,6.679030369095061,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,64.93858692150602,661.1671709242074,6.677807346916467,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,66.79397511926332,661.1223421787056,6.676579148173278,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,68.64936331702064,661.0769967327606,6.67534577547044,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,70.50475151477795,661.0311346631943,6.674107231416782,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,72.36013971253527,660.9847560472199,6.6728635186250145,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,74.21552791029258,660.9378609624409,6.671614639711713,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,76.0709161080499,660.8904494868514,6.6703605972973214,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,77.92630430580721,660.8425216988362,6.669101394006152,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,79.78169250356453,660.7940776771704,6.667837032466373,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,81.63708070132184,660.7451175010192,6.666567515310017,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,83.49246889907916,660.6956412499387,6.66529284517297,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,85.34785709683646,660.6456490038742,6.664013024694967,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,87.20324529459378,660.5951408431619,6.662728056519594,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,89.0586334923511,660.5441168485273,6.661437943294281,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,90.91402169010841,660.4925771010863,6.660142687670305,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
C1,16000.0,0.0,92.76940988786573,660.4405216823443,6.658842292302766,0.3333333333333333,1.9999999999999998,12.222210857332087,0.00047905029073181294,4.2426406871192855e-05
